ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
7919,5,182,2,6,4121,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
7920,5,223,3,4,4905,1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
7921,4,261,2,9,4158,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False
7922,4,248,2,10,5783,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
7923,4,169,4,5,5347,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
7924,3,188,6,6,4031,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
7925,3,142,4,5,4429,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
7926,4,208,2,5,5707,1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
7927,4,239,2,1,4247,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
7928,5,218,5,5,4303,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
7929,4,137,3,3,4962,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
7930,4,97,6,4,5801,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
7931,3,242,10,9,5151,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
7932,4,153,7,4,4499,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
7933,3,188,5,6,5713,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
7934,4,272,2,8,5328,1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
7935,2,165,3,10,4080,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
7936,4,218,2,3,5692,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
7937,4,153,4,4,5161,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7938,6,250,2,4,4016,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
7939,4,204,8,7,5359,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
7940,4,154,10,10,5674,1,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
7941,4,233,7,5,5361,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
7942,4,225,8,8,4718,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
7943,4,269,10,3,4488,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
7944,4,173,4,7,4978,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
7945,4,145,3,8,5127,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
7946,4,242,2,6,5866,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
7947,3,255,7,8,4091,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
7948,4,254,7,5,4104,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
7949,4,150,3,2,4383,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
7950,4,201,8,6,5128,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False
7951,5,262,5,5,1751,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
7952,6,306,4,8,1465,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
7953,6,276,4,9,1319,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
7954,3,183,5,3,1336,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
7955,5,239,5,7,1859,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
7956,7,285,4,10,1935,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
7957,5,229,6,6,1857,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
7958,7,308,5,6,1154,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
7959,6,293,4,7,1477,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7960,6,247,4,7,1831,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
7961,6,260,5,3,1434,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
7962,7,308,4,5,1705,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
7963,5,274,6,7,1293,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
7964,5,236,6,4,1123,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
7965,7,291,4,1,1796,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
7966,5,223,3,7,5738,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
7967,4,261,2,8,5006,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
7968,4,248,2,6,5621,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
7969,4,169,4,6,4213,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
7970,3,188,6,1,4856,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
7971,3,142,4,7,4780,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
7972,4,208,2,6,5266,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
7973,4,239,2,7,5384,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
7974,5,218,5,9,4435,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
7975,4,137,3,1,4861,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
7976,4,97,6,4,4375,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
7977,3,242,10,5,4127,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
7978,4,153,7,4,5761,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
7979,3,188,5,3,4835,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
7980,4,272,2,7,4042,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
7981,2,165,3,7,5856,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
7982,4,218,2,3,5039,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
7983,4,153,4,5,5162,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
7984,6,250,2,1,4747,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
7985,4,204,8,1,4038,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
7986,4,154,10,7,5317,0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
7987,4,233,7,7,4272,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True
7988,4,225,8,8,5623,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
7989,4,269,10,2,5616,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
7990,4,173,4,1,5789,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
7991,4,145,3,5,5802,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
7992,4,242,2,2,4806,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
7993,3,255,7,2,5282,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
7994,4,254,7,6,5121,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
7995,4,150,3,10,5767,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
7996,4,201,8,4,4295,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
7997,5,262,5,8,1493,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
7998,6,306,4,4,1449,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
7999,6,276,4,2,1120,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8000,3,183,5,2,1158,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8001,5,239,5,1,1518,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8002,7,285,4,2,1491,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8003,5,229,6,9,1733,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8004,7,308,5,10,1152,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
8005,6,293,4,8,1145,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8006,6,247,4,6,1537,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
8007,6,260,5,8,1324,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8008,7,308,4,7,1841,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
8009,6,282,4,1,1857,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8010,6,268,4,3,1586,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
8011,5,238,5,7,1848,0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
8012,5,254,6,7,1064,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
8013,5,252,5,3,1474,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8014,6,254,4,9,1594,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
8015,4,263,5,8,1426,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8016,5,256,5,6,1551,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8017,6,264,4,8,1755,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8018,4,237,5,2,1357,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
8019,4,226,5,6,1510,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
8020,7,289,4,3,1656,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8021,7,281,4,9,1970,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
8022,5,258,5,4,1032,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
8023,6,263,4,8,1635,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8024,5,245,5,2,1937,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
8025,7,296,4,8,1826,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
8026,7,286,4,5,1866,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
8027,6,252,2,1,1756,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8028,6,301,4,7,1393,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
8029,7,290,4,4,1488,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8030,7,247,4,6,1297,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
8031,5,238,6,3,1965,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
8032,5,263,5,10,1059,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8033,5,263,4,3,1740,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8034,5,248,5,3,1046,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8035,7,289,5,1,1178,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8036,4,256,5,1,1927,1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
8037,6,287,4,7,1837,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8038,4,250,5,10,1026,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
8039,7,301,4,1,1966,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
8040,4,245,5,3,1537,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
8041,4,226,5,8,1133,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8042,6,272,5,8,1045,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
8043,3,307,5,3,1578,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
8044,6,138,3,6,1604,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8045,5,248,5,8,1810,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8046,5,307,4,8,1511,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
8047,6,256,4,6,1507,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8048,6,301,5,8,1443,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
8049,7,245,4,10,1610,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8050,2,168,2,2,1227,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8051,6,295,4,10,1600,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8052,6,299,4,9,1527,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8053,6,253,4,9,1488,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
8054,7,269,4,5,1073,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
8055,5,267,5,10,1818,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
8056,3,212,3,7,4411,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8057,5,258,3,1,5719,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
8058,4,136,3,6,4911,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
8059,3,101,2,1,5560,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False
8060,5,191,4,3,5578,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
8061,5,186,4,3,4287,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
8062,4,104,5,7,5590,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8063,4,201,4,3,4797,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
8064,3,235,2,10,4172,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
8065,4,271,6,3,5204,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
8066,2,133,4,5,5989,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
8067,3,256,4,6,4814,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
8068,3,225,2,2,4438,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
8069,5,202,3,4,4134,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
8070,4,214,3,1,4717,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
8071,6,217,6,3,4209,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
8072,4,241,2,3,5672,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
8073,2,263,3,10,5997,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
8074,4,273,2,9,4221,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
8075,4,199,3,9,5016,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8076,4,198,4,9,5382,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
8077,2,101,6,6,5080,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
8078,4,155,4,10,5483,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
8079,2,155,2,2,5661,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8080,4,117,3,4,4666,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
8081,3,262,2,5,5747,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
8082,5,142,3,8,5468,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
8083,4,115,3,7,4609,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
8084,4,175,3,6,4600,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
8085,2,239,2,9,5363,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
8086,4,171,2,3,4271,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8087,4,174,3,8,4348,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
8088,4,164,3,1,5492,0,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
8089,3,262,2,4,5738,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
8090,3,262,2,7,4422,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
8091,3,245,3,4,5449,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
8092,3,184,3,2,4875,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
8093,5,231,2,10,4892,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8094,5,226,4,2,5600,0,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
8095,4,211,3,2,5851,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
8096,4,266,5,3,4578,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
8097,4,216,3,4,4309,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
8098,4,153,3,5,5743,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
8099,2,242,3,9,4717,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
8100,5,282,5,6,5182,1,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True
8101,4,165,3,10,4574,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
8102,3,146,3,9,4944,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
8103,5,113,3,5,4743,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8104,3,161,3,1,5757,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8105,2,219,2,8,4518,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
8106,4,237,2,1,5261,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8107,4,246,3,5,4384,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8108,3,229,6,3,5471,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
8109,3,195,3,1,4224,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8110,4,160,2,5,4522,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8111,3,144,2,6,5983,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8112,3,217,4,3,5602,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
8113,3,240,3,6,4412,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
8114,3,210,3,8,4011,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
8115,4,249,3,9,5459,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8116,4,178,3,3,5520,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
8117,6,224,4,6,4493,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8118,3,142,3,10,4915,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
8119,4,163,2,10,5529,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8120,4,261,4,10,4632,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
8121,3,151,3,5,4767,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
8122,4,197,2,3,4715,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
8123,6,155,2,1,4182,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8124,3,152,4,2,4809,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
8125,4,275,6,3,5008,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8126,3,102,4,4,5936,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
8127,4,285,2,4,4401,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8128,4,248,2,10,4366,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8129,3,274,3,7,5036,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8130,4,104,4,6,4323,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8131,5,176,3,10,5456,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
8132,5,237,3,1,4369,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
8133,4,247,2,9,5095,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
8134,5,212,5,6,4463,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
8135,4,226,2,1,4532,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8136,6,213,2,7,5415,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
8137,4,177,3,1,5282,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8138,4,235,4,6,4633,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
8139,3,263,3,2,5741,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
8140,3,181,3,10,5337,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
8141,3,178,2,2,4122,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8142,3,243,3,4,4130,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
8143,3,230,3,2,4742,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
8144,4,106,2,6,5867,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
8145,4,266,3,2,4867,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8146,5,284,4,1,4171,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
8147,2,233,3,9,4751,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
8148,3,200,3,2,4777,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
8149,3,176,2,1,5292,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
8150,5,279,5,4,4405,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
8151,3,164,3,9,5070,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
8152,4,163,3,10,5002,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
8153,4,254,3,3,4404,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8154,5,234,3,2,4269,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
8155,4,191,3,8,4021,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8156,3,224,3,5,4214,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
8157,3,250,2,5,4232,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8158,4,101,6,8,4146,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8159,3,227,3,6,5058,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
8160,3,173,2,4,5521,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
8161,4,209,5,6,4384,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
8162,3,241,3,4,4132,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
8163,5,257,3,9,5972,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8164,5,146,3,3,4345,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
8165,2,129,5,3,5444,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
8166,3,285,3,9,4768,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
8167,3,133,3,5,5213,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8168,4,185,3,1,4786,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
8169,5,193,4,8,5714,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8170,5,228,6,5,4974,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
8171,3,179,2,5,5058,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8172,4,224,3,9,4896,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
8173,3,279,6,1,5855,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
8174,4,181,3,4,5717,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
8175,5,198,2,9,4526,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
8176,3,193,3,4,5817,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
8177,5,184,3,1,4208,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8178,5,139,3,9,5920,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
8179,5,210,3,5,4560,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
8180,4,225,2,2,4520,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
8181,3,189,2,5,4738,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
8182,4,164,4,4,5736,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
